ranking,compass,distance,hypnagogia,complexity,xs_txt,ys_txt,zs_txt,rt_coord,rt_coord_brain,txt_prompt,lakota_prompt
"[0.8599053025245667, 0.8782035112380981, 0.8659058213233948, 0.8685604929924011, 0.8621241450309753, 0.8678038120269775, 0.8562017679214478, 0.864139199256897, 0.864017903804779, 0.8740441203117371]",[23.448755661424904],"[3.2479519844055176, 0.6644392013549805, 2.1018013954162598, 3.5578246116638184, 3.768519878387451, 3.476236343383789, 4.194661617279053, 1.811885118484497, 1.4979958534240723, 2.947681188583374]",[2.2422286568394547],[0.8832370049639567],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[15.712666511535645, 10.182533264160156, -1.163102149963379]","[16.97738265991211, 12.602348327636719, -2.3212478160858154]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[20.872218923905013],"[3.2479519844055176, 0.6644392013549805, 2.1018013954162598, 3.5578246116638184, 3.768519878387451, 3.476236343383789, 4.194661617279053, 1.811885118484497, 1.4979958534240723, 2.947681188583374]",[2.575124512175531],[0.8832370049639567],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[15.712666511535645, 10.182533264160156, -1.163102149963379]","[16.97738265991211, 12.602348327636719, -2.3212478160858154]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[21.499992220395807],"[3.2479519844055176, 0.6644392013549805, 2.1018013954162598, 3.5578246116638184, 3.768519878387451, 3.476236343383789, 4.194661617279053, 1.811885118484497, 1.4979958534240723, 2.947681188583374]",[2.271270376214544],[1.1051343275401218],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[15.712666511535645, 10.182533264160156, -1.163102149963379]","[16.97738265991211, 12.602348327636719, -2.3212478160858154]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[18.931357025437826],"[3.2479519844055176, 0.6644392013549805, 2.1018013954162598, 3.5578246116638184, 3.768519878387451, 3.476236343383789, 4.194661617279053, 1.811885118484497, 1.4979958534240723, 2.947681188583374]",[2.504131121386959],[1.1051343275401218],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[15.712666511535645, 10.182533264160156, -1.163102149963379]","[16.97738265991211, 12.602348327636719, -2.3212478160858154]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[25.94621153022679],"[3.2479519844055176, 0.6644392013549805, 2.1018013954162598, 3.5578246116638184, 3.768519878387451, 3.476236343383789, 4.194661617279053, 1.811885118484497, 1.4979958534240723, 2.947681188583374]",[2.000615558153805],[0.8760212224998544],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[15.712666511535645, 10.182533264160156, -1.163102149963379]","[16.97738265991211, 12.602348327636719, -2.3212478160858154]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[23.813041068926047],"[3.2479519844055176, 0.6644392013549805, 2.1018013954162598, 3.5578246116638184, 3.768519878387451, 3.476236343383789, 4.194661617279053, 1.811885118484497, 1.4979958534240723, 2.947681188583374]",[2.3604359642345045],[0.8760212224998544],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[15.712666511535645, 10.182533264160156, -1.163102149963379]","[16.97738265991211, 12.602348327636719, -2.3212478160858154]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[23.647449820733385],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[1.973987816209243],[0.6479641446951779],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[20.36124341480196],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[2.2211987615997755],[0.6479641446951779],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[18.172491391956704],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[1.6116124643428964],[0.7591126792915558],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[16.262926779658635],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[1.6116124643428964],[0.7591126792915558],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[25.221692813565245],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[1.964463275679472],[0.7591126792915558],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[25.221692813565245],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[1.319078489265198],[0.7569676213194654],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[21.127650341273462],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[1.635033966695625],[0.7569676213194654],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[29.849830556680637],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[1.1905975398726802],[0.528784462607595],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[24.842604137648443],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[1.3770467390265486],[0.528784462607595],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[23.94761858916921],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[0.751300216063434],[0.640797374305915],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[21.006735576922697],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[0.9583888461501905],[0.640797374305915],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[16.87088394165039, 10.175823211669922, -2.9786815643310547]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
